,name,orig_n,orig_m,model,sel,trial_id,gen_id,gen_n,gen_m,deltacon0,lambda_dist,degree_cvm,pagerank_cvm,pgd_pearson,pgd_spearman,node_diff,edge_diff,num_components,giant_frac,num_clusters,modularity
159,tree,2955,2954,CNRG,fast,8,20,2821,2820,13719.929,0.034,0.188,0.229,1.9863529820973724e-08,0.0,134.0,134.0,1,1.0,55,0.961984118002113
160,tree,2955,2954,CNRG,fast,9,1,2946,2945,14094.078,0.017,0.125,0.037,8.211820112791202e-11,0.0,9.0,9.0,1,1.0,53,0.9626113726179732
161,tree,2955,2954,CNRG,fast,9,2,2937,2936,14056.888,0.027,0.125,0.062,3.316013019727393e-10,0.0,18.0,18.0,1,1.0,57,0.9624566826169922
162,tree,2955,2954,CNRG,fast,9,3,2942,2941,14008.37,0.028,0.125,0.059,1.7322787648765825e-10,0.0,13.0,13.0,1,1.0,58,0.962270048341629
163,tree,2955,2954,CNRG,fast,9,4,2935,2934,14016.633,0.033,0.125,0.061,4.1018999308306547e-10,0.0,20.0,20.0,1,1.0,56,0.9623874756109063
164,tree,2955,2954,CNRG,fast,9,5,2933,2932,13931.426,0.033,0.125,0.069,4.983855550477756e-10,0.0,22.0,22.0,1,1.0,54,0.9628518706878421
165,tree,2955,2954,CNRG,fast,9,6,2945,2944,13898.055,0.058,0.125,0.058,1.0359701985152014e-10,0.0,10.0,10.0,1,1.0,55,0.9623881522108341
166,tree,2955,2954,CNRG,fast,9,7,2957,2956,13911.142,0.058,0.125,0.064,3.5799141429038173e-12,0.0,2.0,2.0,1,1.0,57,0.9625697647590921
167,tree,2955,2954,CNRG,fast,9,8,2934,2933,13847.526,0.071,0.125,0.069,4.5635351053618933e-10,0.0,21.0,21.0,1,1.0,52,0.9624481937727563
168,tree,2955,2954,CNRG,fast,9,9,2929,2928,13799.29,0.089,0.125,0.065,7.001329516143073e-10,0.0,26.0,26.0,1,1.0,56,0.962582163172982
169,tree,2955,2954,CNRG,fast,9,10,2930,2929,13785.052,0.085,0.125,0.06,6.477637315427387e-10,0.0,25.0,25.0,1,1.0,54,0.9626351593377398
170,tree,2955,2954,CNRG,fast,9,11,2931,2930,13780.321,0.084,0.125,0.064,5.968066041361908e-10,0.0,24.0,24.0,1,1.0,57,0.9627099907977961
171,tree,2955,2954,CNRG,fast,9,12,2927,2926,13817.176,0.09,0.125,0.064,8.133225204431938e-10,0.0,28.0,28.0,1,1.0,55,0.9626668345504907
172,tree,2955,2954,CNRG,fast,9,13,2946,2945,13810.217,0.103,0.188,0.055,8.469103196517835e-11,0.0,9.0,9.0,1,1.0,54,0.9625524543051587
173,tree,2955,2954,CNRG,fast,9,14,2927,2926,13755.999,0.113,0.188,0.062,8.126307404765498e-10,0.0,28.0,28.0,1,1.0,58,0.9626789235874749
174,tree,2955,2954,CNRG,fast,9,15,2947,2946,13757.116,0.142,0.188,0.054,6.726397216993973e-11,0.0,8.0,8.0,1,1.0,54,0.9624045214863248
175,tree,2955,2954,CNRG,fast,9,16,2934,2933,13744.78,0.158,0.188,0.051,4.562895616899709e-10,0.0,21.0,21.0,1,1.0,54,0.9626513907777159
176,tree,2955,2954,CNRG,fast,9,17,2927,2926,13718.301,0.177,0.188,0.069,8.123165473605809e-10,0.0,28.0,28.0,1,1.0,56,0.962468913070597
177,tree,2955,2954,CNRG,fast,9,18,2929,2928,13738.262,0.178,0.188,0.065,6.992748602385745e-10,0.0,26.0,26.0,1,1.0,56,0.9626209468967422
178,tree,2955,2954,CNRG,fast,9,19,2930,2929,13745.712,0.177,0.188,0.048,6.458461543346061e-10,0.0,25.0,25.0,1,1.0,55,0.9626789870802578
179,tree,2955,2954,CNRG,fast,9,20,2902,2901,13666.197,0.174,0.188,0.136,2.944387955672312e-09,0.0,53.0,53.0,1,1.0,53,0.9624728531484996
180,tree,2955,2954,CNRG,fast,10,1,2952,2951,14272.906,0.014,0.125,0.044,9.068967798953054e-12,0.0,3.0,3.0,1,1.0,52,0.9625067793731592
181,tree,2955,2954,CNRG,fast,10,2,2978,2977,14382.668,0.025,0.125,0.111,5.252162038615893e-10,0.0,23.0,23.0,1,1.0,57,0.9625802070718189
182,tree,2955,2954,CNRG,fast,10,3,2963,2962,14360.105,0.027,0.125,0.063,6.44387876391761e-11,0.0,8.0,8.0,1,1.0,57,0.962840875259476
183,tree,2955,2954,CNRG,fast,10,4,2947,2946,14224.248,0.021,0.125,0.041,6.444900169100265e-11,0.0,8.0,8.0,1,1.0,57,0.9625717082640278
184,tree,2955,2954,CNRG,fast,10,5,2920,2919,14289.457,0.026,0.125,0.1,1.2636478530225759e-09,0.0,35.0,35.0,1,1.0,58,0.9625411988717639
185,tree,2955,2954,CNRG,fast,10,6,2907,2906,14278.605,0.027,0.125,0.128,2.3943144134008776e-09,0.0,48.0,48.0,1,1.0,54,0.9623043005216435
186,tree,2955,2954,CNRG,fast,10,7,2927,2926,14233.133,0.014,0.125,0.076,8.038809617971765e-10,0.0,28.0,28.0,1,1.0,55,0.9626110614571595
187,tree,2955,2954,CNRG,fast,10,8,2935,2934,14179.742,0.012,0.125,0.059,4.0837067061261223e-10,0.0,20.0,20.0,1,1.0,56,0.9625658488101563
188,tree,2955,2954,CNRG,fast,10,9,2950,2949,14144.561,0.018,0.125,0.043,2.5406010628614695e-11,0.0,5.0,5.0,1,1.0,59,0.9625965362789439
189,tree,2955,2954,CNRG,fast,10,10,2950,2949,14155.826,0.025,0.188,0.05,2.5392687952319193e-11,0.0,5.0,5.0,1,1.0,57,0.962731704030115
190,tree,2955,2954,CNRG,fast,10,11,2945,2944,14139.197,0.033,0.188,0.055,1.0151834928251446e-10,0.0,10.0,10.0,1,1.0,55,0.9626011406766893
191,tree,2955,2954,CNRG,fast,10,12,2944,2943,14134.863,0.027,0.188,0.053,1.232806079443094e-10,0.0,11.0,11.0,1,1.0,56,0.9622257136355278
192,tree,2955,2954,CNRG,fast,10,13,2934,2933,14114.59,0.02,0.188,0.061,4.5125292391645644e-10,0.0,21.0,21.0,1,1.0,56,0.9627070723368549
193,tree,2955,2954,CNRG,fast,10,14,2946,2945,14214.407,0.014,0.188,0.054,8.24778023655881e-11,0.0,9.0,9.0,1,1.0,57,0.9624228570769715
194,tree,2955,2954,CNRG,fast,10,15,2966,2965,14256.698,0.021,0.188,0.11,1.2076706301655804e-10,0.0,11.0,11.0,1,1.0,53,0.9628761634470733
195,tree,2955,2954,CNRG,fast,10,16,2941,2940,14207.157,0.016,0.188,0.048,1.9945256557463154e-10,0.0,14.0,14.0,1,1.0,57,0.9624110902864542
196,tree,2955,2954,CNRG,fast,10,17,2969,2968,14293.524,0.015,0.188,0.123,1.9584245336545791e-10,0.0,14.0,14.0,1,1.0,55,0.9627406509506616
197,tree,2955,2954,CNRG,fast,10,18,2994,2993,14360.471,0.013,0.188,0.178,1.4914913748498293e-09,0.0,39.0,39.0,1,1.0,56,0.9630360360833031
198,tree,2955,2954,CNRG,fast,10,19,2973,2972,14273.407,0.027,0.188,0.136,3.2197433608160964e-10,0.0,18.0,18.0,1,1.0,55,0.9630444942387365
199,tree,2955,2954,CNRG,fast,10,20,2987,2986,14309.72,0.024,0.188,0.16,1.0064902244977247e-09,0.0,32.0,32.0,1,1.0,56,0.9630789857019743
200,tree,2955,2954,CNRG,fast,11,1,2984,2983,14155.293,0.027,0.125,0.125,inf,inf,29.0,29.0,1,1.0,57,0.9629220853582076
201,tree,2955,2954,CNRG,fast,11,2,2971,2970,14071.389,0.047,0.125,0.086,inf,inf,16.0,16.0,1,1.0,59,0.9628889342357354
202,tree,2955,2954,CNRG,fast,11,3,2978,2977,14073.067,0.048,0.125,0.122,inf,inf,23.0,23.0,1,1.0,55,0.9626301363865775
203,tree,2955,2954,CNRG,fast,11,4,2969,2968,14047.639,0.047,0.188,0.077,inf,inf,14.0,14.0,1,1.0,54,0.9626617545825737
204,tree,2955,2954,CNRG,fast,11,5,2971,2970,14027.005,0.043,0.188,0.08,inf,inf,16.0,16.0,1,1.0,56,0.96277596390391
205,tree,2955,2954,CNRG,fast,11,6,2990,2989,14002.282,0.031,0.188,0.147,inf,inf,35.0,35.0,1,1.0,56,0.9629857822610648
206,tree,2955,2954,CNRG,fast,11,7,3017,3016,14130.339,0.05,0.188,0.197,inf,inf,62.0,62.0,1,1.0,54,0.9630061533008744
207,tree,2955,2954,CNRG,fast,11,8,3036,3035,14195.074,0.046,0.188,0.218,inf,inf,81.0,81.0,1,1.0,58,0.9631480611970723
208,tree,2955,2954,CNRG,fast,11,9,3008,3007,14121.264,0.051,0.188,0.172,inf,inf,53.0,53.0,1,1.0,56,0.9632511392052837
209,tree,2955,2954,CNRG,fast,11,10,3032,3031,14140.618,0.05,0.188,0.207,inf,inf,77.0,77.0,1,1.0,56,0.9631626824147833
210,tree,2955,2954,CNRG,fast,11,11,3040,3039,14141.197,0.048,0.188,0.212,inf,inf,85.0,85.0,1,1.0,53,0.9631918978907628
211,tree,2955,2954,CNRG,fast,11,12,3044,3043,14105.713,0.063,0.188,0.218,inf,inf,89.0,89.0,1,1.0,54,0.9634514558498741
212,tree,2955,2954,CNRG,fast,11,13,3015,3014,14040.79,0.077,0.125,0.188,inf,inf,60.0,60.0,1,1.0,52,0.9630752683011242
213,tree,2955,2954,CNRG,fast,11,14,3011,3010,14017.834,0.093,0.125,0.185,inf,inf,56.0,56.0,1,1.0,56,0.9630351762121833
214,tree,2955,2954,CNRG,fast,11,15,2995,2994,13954.514,0.068,0.188,0.149,inf,inf,40.0,40.0,1,1.0,58,0.9629939571862495
215,tree,2955,2954,CNRG,fast,11,16,2995,2994,13977.231,0.09,0.125,0.151,inf,inf,40.0,40.0,1,1.0,53,0.9631535950993505
216,tree,2955,2954,CNRG,fast,11,17,2974,2973,13847.501,0.087,0.125,0.093,inf,inf,19.0,19.0,1,1.0,57,0.9629168967619661
217,tree,2955,2954,CNRG,fast,11,18,2989,2988,13890.71,0.127,0.188,0.155,inf,inf,34.0,34.0,1,1.0,58,0.962908248343664
218,tree,2955,2954,CNRG,fast,11,19,3012,3011,13997.764,0.099,0.188,0.19,inf,inf,57.0,57.0,1,1.0,55,0.9630847635940442
219,tree,2955,2954,CNRG,fast,11,20,2999,2998,14012.355,0.112,0.188,0.17,inf,inf,44.0,44.0,1,1.0,52,0.9629985144643903
220,tree,2955,2954,CNRG,fast,12,1,2955,2954,14133.316,0.015,0.125,0.054,inf,inf,0.0,0.0,1,1.0,58,0.9625603762315327
221,tree,2955,2954,CNRG,fast,12,2,2971,2970,14182.189,0.019,0.125,0.11,inf,inf,16.0,16.0,1,1.0,57,0.9625203777392327
222,tree,2955,2954,CNRG,fast,12,3,2975,2974,14131.274,0.024,0.125,0.101,inf,inf,20.0,20.0,1,1.0,56,0.9628577688996186
223,tree,2955,2954,CNRG,fast,12,4,2947,2946,14123.126,0.016,0.125,0.049,inf,inf,8.0,8.0,1,1.0,55,0.9626784036163043
224,tree,2955,2954,CNRG,fast,12,5,2922,2921,13995.208,0.034,0.188,0.09,inf,inf,33.0,33.0,1,1.0,57,0.9625640555628941
225,tree,2955,2954,CNRG,fast,12,6,2932,2931,14030.193,0.03,0.125,0.07,inf,inf,23.0,23.0,1,1.0,56,0.9624582152850033
226,tree,2955,2954,CNRG,fast,12,7,2906,2905,13916.753,0.036,0.125,0.131,inf,inf,49.0,49.0,1,1.0,55,0.9622773957892047
227,tree,2955,2954,CNRG,fast,12,8,2902,2901,13799.546,0.043,0.188,0.144,inf,inf,53.0,53.0,1,1.0,56,0.9621543451419536
228,tree,2955,2954,CNRG,fast,12,9,2914,2913,13846.498,0.044,0.188,0.093,inf,inf,41.0,41.0,1,1.0,58,0.9625052250473706
229,tree,2955,2954,CNRG,fast,12,10,2918,2917,13848.005,0.051,0.125,0.095,inf,inf,37.0,37.0,1,1.0,52,0.9624951624119203
230,tree,2955,2954,CNRG,fast,12,11,2923,2922,13891.924,0.036,0.188,0.084,inf,inf,32.0,32.0,1,1.0,53,0.962446551240302
231,tree,2955,2954,CNRG,fast,12,12,2940,2939,13833.51,0.04,0.125,0.057,inf,inf,15.0,15.0,1,1.0,54,0.962501162054204
232,tree,2955,2954,CNRG,fast,12,13,2953,2952,13879.568,0.046,0.125,0.049,inf,inf,2.0,2.0,1,1.0,56,0.9626533570552505
233,tree,2955,2954,CNRG,fast,12,14,2928,2927,13893.077,0.032,0.125,0.055,inf,inf,27.0,27.0,1,1.0,57,0.9623041206891908
234,tree,2955,2954,CNRG,fast,12,15,2908,2907,13860.718,0.028,0.188,0.122,inf,inf,47.0,47.0,1,1.0,56,0.9623821791675408
235,tree,2955,2954,CNRG,fast,12,16,2880,2879,13806.581,0.052,0.125,0.184,inf,inf,75.0,75.0,1,1.0,57,0.9624289434178652
236,tree,2955,2954,CNRG,fast,12,17,2875,2874,13740.66,0.048,0.125,0.19,inf,inf,80.0,80.0,1,1.0,57,0.9621652915854907
237,tree,2955,2954,CNRG,fast,12,18,2897,2896,13846.713,0.033,0.188,0.138,inf,inf,58.0,58.0,1,1.0,58,0.9621795088863286
238,tree,2955,2954,CNRG,fast,12,19,2916,2915,13791.232,0.07,0.125,0.091,inf,inf,39.0,39.0,1,1.0,56,0.9624067269020179
239,tree,2955,2954,CNRG,fast,12,20,2913,2912,13769.006,0.066,0.125,0.118,inf,inf,42.0,42.0,1,1.0,54,0.9626481648502596
240,tree,2955,2954,CNRG,fast,13,1,2934,2933,14061.671,0.025,0.125,0.059,inf,inf,21.0,21.0,1,1.0,56,0.9625960579548548
241,tree,2955,2954,CNRG,fast,13,2,2942,2941,13996.155,0.039,0.188,0.04,inf,inf,13.0,13.0,1,1.0,55,0.962664118228597
242,tree,2955,2954,CNRG,fast,13,3,2932,2931,13915.676,0.036,0.188,0.075,inf,inf,23.0,23.0,1,1.0,53,0.9623894204483175
243,tree,2955,2954,CNRG,fast,13,4,2949,2948,14012.945,0.032,0.188,0.049,inf,inf,6.0,6.0,1,1.0,54,0.9625225413269165
244,tree,2955,2954,CNRG,fast,13,5,2955,2954,14067.315,0.052,0.125,0.051,inf,inf,0.0,0.0,1,1.0,59,0.9623948386659081
245,tree,2955,2954,CNRG,fast,13,6,2940,2939,14105.164,0.03,0.125,0.051,inf,inf,15.0,15.0,1,1.0,54,0.9625914636511186
246,tree,2955,2954,CNRG,fast,13,7,2946,2945,14206.567,0.012,0.125,0.044,inf,inf,9.0,9.0,1,1.0,57,0.9628364382669254
247,tree,2955,2954,CNRG,fast,13,8,2917,2916,14166.734,0.013,0.125,0.103,inf,inf,38.0,38.0,1,1.0,56,0.9624771964338468
248,tree,2955,2954,CNRG,fast,13,9,2917,2916,14071.637,0.026,0.125,0.104,inf,inf,38.0,38.0,1,1.0,56,0.9627312815533619
249,tree,2955,2954,CNRG,fast,13,10,2924,2923,13952.168,0.034,0.125,0.081,inf,inf,31.0,31.0,1,1.0,56,0.9625871188770413
250,tree,2955,2954,CNRG,fast,13,11,2932,2931,13963.524,0.039,0.125,0.065,inf,inf,23.0,23.0,1,1.0,55,0.9624560036066666
251,tree,2955,2954,CNRG,fast,13,12,2923,2922,14037.391,0.034,0.188,0.078,inf,inf,32.0,32.0,1,1.0,54,0.9624162751268317
252,tree,2955,2954,CNRG,fast,13,13,2934,2933,14010.063,0.032,0.125,0.052,inf,inf,21.0,21.0,1,1.0,59,0.9624969006063246
253,tree,2955,2954,CNRG,fast,13,14,2961,2960,13976.18,0.052,0.125,0.087,inf,inf,6.0,6.0,1,1.0,55,0.9629429556245436
254,tree,2955,2954,CNRG,fast,13,15,2954,2953,13929.994,0.032,0.125,0.058,inf,inf,1.0,1.0,1,1.0,56,0.9627761788736945
255,tree,2955,2954,CNRG,fast,13,16,2966,2965,13961.142,0.04,0.125,0.102,inf,inf,11.0,11.0,1,1.0,56,0.9627687267701599
256,tree,2955,2954,CNRG,fast,13,17,2938,2937,13988.908,0.029,0.188,0.05,inf,inf,17.0,17.0,1,1.0,55,0.9626546304536913
257,tree,2955,2954,CNRG,fast,13,18,2937,2936,13973.143,0.039,0.188,0.054,inf,inf,18.0,18.0,1,1.0,55,0.9624366712389287
258,tree,2955,2954,CNRG,fast,13,19,2949,2948,13947.76,0.054,0.188,0.063,inf,inf,6.0,6.0,1,1.0,58,0.9627017558071244
259,tree,2955,2954,CNRG,fast,13,20,2928,2927,13948.74,0.033,0.188,0.059,inf,inf,27.0,27.0,1,1.0,54,0.9626045643864037
260,tree,2955,2954,CNRG,fast,14,1,2950,2949,14135.821,0.026,0.125,0.045,inf,inf,5.0,5.0,1,1.0,59,0.9624455002592393
261,tree,2955,2954,CNRG,fast,14,2,2930,2929,14212.394,0.019,0.125,0.081,inf,inf,25.0,25.0,1,1.0,55,0.9626194233131655
262,tree,2955,2954,CNRG,fast,14,3,2927,2926,14201.674,0.022,0.125,0.081,inf,inf,28.0,28.0,1,1.0,54,0.962387969083836
263,tree,2955,2954,CNRG,fast,14,4,2954,2953,14264.067,0.016,0.125,0.047,inf,inf,1.0,1.0,1,1.0,56,0.9627913734636405
264,tree,2955,2954,CNRG,fast,14,5,2936,2935,14164.439,0.012,0.125,0.059,inf,inf,19.0,19.0,1,1.0,55,0.9624028859241545
265,tree,2955,2954,CNRG,fast,14,6,2965,2964,14270.228,0.022,0.125,0.098,inf,inf,10.0,10.0,1,1.0,59,0.962796700304691
266,tree,2955,2954,CNRG,fast,14,7,2946,2945,14267.847,0.034,0.125,0.05,inf,inf,9.0,9.0,1,1.0,58,0.9625593146566512
267,tree,2955,2954,CNRG,fast,14,8,2918,2917,14185.148,0.032,0.125,0.087,inf,inf,37.0,37.0,1,1.0,55,0.9623495499823764
268,tree,2955,2954,CNRG,fast,14,9,2907,2906,14262.555,0.028,0.125,0.117,inf,inf,48.0,48.0,1,1.0,55,0.9625585387330189
269,tree,2955,2954,CNRG,fast,14,10,2917,2916,14205.895,0.022,0.125,0.091,inf,inf,38.0,38.0,1,1.0,58,0.962452558233181
270,tree,2955,2954,CNRG,fast,14,11,2891,2890,14229.344,0.027,0.125,0.162,inf,inf,64.0,64.0,1,1.0,56,0.9621372469199365
271,tree,2955,2954,CNRG,fast,14,12,2893,2892,14134.555,0.016,0.125,0.158,inf,inf,62.0,62.0,1,1.0,56,0.962387776457782
272,tree,2955,2954,CNRG,fast,14,13,2880,2879,14137.925,0.016,0.125,0.185,inf,inf,75.0,75.0,1,1.0,56,0.9622636569734415
273,tree,2955,2954,CNRG,fast,14,14,2861,2860,13972.11,0.019,0.125,0.212,inf,inf,94.0,94.0,1,1.0,56,0.9619497285930851
274,tree,2955,2954,CNRG,fast,14,15,2875,2874,14143.636,0.02,0.125,0.191,inf,inf,80.0,80.0,1,1.0,55,0.9622824240945019
275,tree,2955,2954,CNRG,fast,14,16,2902,2901,14210.112,0.023,0.125,0.133,inf,inf,53.0,53.0,1,1.0,55,0.9623577720053025
276,tree,2955,2954,CNRG,fast,14,17,2917,2916,14199.721,0.022,0.188,0.086,inf,inf,38.0,38.0,1,1.0,55,0.9625184169079917
277,tree,2955,2954,CNRG,fast,14,18,2895,2894,14066.294,0.016,0.188,0.152,inf,inf,60.0,60.0,1,1.0,56,0.9622450042004788
278,tree,2955,2954,CNRG,fast,14,19,2896,2895,14133.559,0.019,0.188,0.145,inf,inf,59.0,59.0,1,1.0,54,0.9622645201511756
279,tree,2955,2954,CNRG,fast,14,20,2912,2911,14218.323,0.019,0.188,0.082,inf,inf,43.0,43.0,1,1.0,59,0.962417221024364
280,tree,2955,2954,CNRG,fast,15,1,2972,2971,14112.103,0.04,0.125,0.108,inf,inf,17.0,17.0,1,1.0,59,0.962235526843635
281,tree,2955,2954,CNRG,fast,15,2,2989,2988,14094.412,0.043,0.125,0.147,inf,inf,34.0,34.0,1,1.0,58,0.9629966205742198
282,tree,2955,2954,CNRG,fast,15,3,3005,3004,14237.908,0.022,0.125,0.164,inf,inf,50.0,50.0,1,1.0,57,0.9630595180682303
283,tree,2955,2954,CNRG,fast,15,4,3017,3016,14183.867,0.019,0.125,0.183,inf,inf,62.0,62.0,1,1.0,58,0.9630730489555258
284,tree,2955,2954,CNRG,fast,15,5,2993,2992,14124.691,0.03,0.188,0.143,inf,inf,38.0,38.0,1,1.0,58,0.9628121514770219
285,tree,2955,2954,CNRG,fast,15,6,2992,2991,14186.545,0.026,0.125,0.157,inf,inf,37.0,37.0,1,1.0,54,0.9628270188924064
286,tree,2955,2954,CNRG,fast,15,7,3014,3013,14258.551,0.024,0.188,0.188,inf,inf,59.0,59.0,1,1.0,57,0.9629078837373487
287,tree,2955,2954,CNRG,fast,15,8,3022,3021,14235.126,0.025,0.125,0.2,inf,inf,67.0,67.0,1,1.0,58,0.9629540693902476
288,tree,2955,2954,CNRG,fast,15,9,3003,3002,14177.276,0.038,0.125,0.174,inf,inf,48.0,48.0,1,1.0,54,0.96300395561298
289,tree,2955,2954,CNRG,fast,15,10,2988,2987,14178.748,0.036,0.125,0.144,inf,inf,33.0,33.0,1,1.0,57,0.9628838570531449
290,tree,2955,2954,CNRG,fast,15,11,2975,2974,14187.065,0.037,0.125,0.126,inf,inf,20.0,20.0,1,1.0,55,0.9627315347673555
291,tree,2955,2954,CNRG,fast,15,12,2958,2957,14135.826,0.043,0.125,0.058,inf,inf,3.0,3.0,1,1.0,55,0.9627784057112606
292,tree,2955,2954,CNRG,fast,15,13,2930,2929,14118.953,0.031,0.125,0.055,inf,inf,25.0,25.0,1,1.0,51,0.9624256370846114
293,tree,2955,2954,CNRG,fast,15,14,2938,2937,14143.423,0.023,0.125,0.059,inf,inf,17.0,17.0,1,1.0,56,0.962532962963349
294,tree,2955,2954,CNRG,fast,15,15,2908,2907,14099.569,0.021,0.125,0.125,inf,inf,47.0,47.0,1,1.0,57,0.9624026509679907
295,tree,2955,2954,CNRG,fast,15,16,2901,2900,14059.413,0.052,0.125,0.144,inf,inf,54.0,54.0,1,1.0,56,0.9623085017835912
296,tree,2955,2954,CNRG,fast,15,17,2885,2884,14012.471,0.046,0.125,0.175,inf,inf,70.0,70.0,1,1.0,58,0.9621584412349158
297,tree,2955,2954,CNRG,fast,15,18,2859,2858,13983.516,0.038,0.125,0.215,inf,inf,96.0,96.0,1,1.0,52,0.9621034176101262
298,tree,2955,2954,CNRG,fast,15,19,2882,2881,14066.364,0.038,0.125,0.182,inf,inf,73.0,73.0,1,1.0,57,0.9622270580052608
299,tree,2955,2954,CNRG,fast,15,20,2856,2855,13945.815,0.045,0.125,0.217,inf,inf,99.0,99.0,1,1.0,57,0.9619790149091685
300,tree,2955,2954,CNRG,fast,16,1,2962,2961,14147.851,0.013,0.125,0.076,inf,inf,7.0,7.0,1,1.0,58,0.962569351131295
301,tree,2955,2954,CNRG,fast,16,2,2944,2943,14134.776,0.017,0.125,0.044,inf,inf,11.0,11.0,1,1.0,59,0.9622518645982815
302,tree,2955,2954,CNRG,fast,16,3,2973,2972,14211.342,0.008,0.188,0.081,inf,inf,18.0,18.0,1,1.0,58,0.9626151845216636
303,tree,2955,2954,CNRG,fast,16,4,2992,2991,14263.66,0.024,0.125,0.161,inf,inf,37.0,37.0,1,1.0,55,0.9629353344777448
304,tree,2955,2954,CNRG,fast,16,5,2982,2981,14169.239,0.015,0.125,0.118,inf,inf,27.0,27.0,1,1.0,53,0.9627547204080497
305,tree,2955,2954,CNRG,fast,16,6,2953,2952,14056.481,0.015,0.125,0.054,inf,inf,2.0,2.0,1,1.0,59,0.9625536359530258
306,tree,2955,2954,CNRG,fast,16,7,2947,2946,14032.25,0.019,0.188,0.059,inf,inf,8.0,8.0,1,1.0,56,0.9626263233795561
307,tree,2955,2954,CNRG,fast,16,8,2931,2930,13965.173,0.013,0.125,0.058,inf,inf,24.0,24.0,1,1.0,55,0.9625080664888356
308,tree,2955,2954,CNRG,fast,16,9,2939,2938,13889.838,0.032,0.188,0.056,inf,inf,16.0,16.0,1,1.0,57,0.9625649513591765
309,tree,2955,2954,CNRG,fast,16,10,2912,2911,13745.004,0.033,0.188,0.099,inf,inf,43.0,43.0,1,1.0,55,0.9625542886227046
310,tree,2955,2954,CNRG,fast,16,11,2939,2938,13812.896,0.038,0.188,0.057,inf,inf,16.0,16.0,1,1.0,53,0.9625219130466208
311,tree,2955,2954,CNRG,fast,16,12,2942,2941,13829.333,0.031,0.156,0.057,inf,inf,13.0,13.0,1,1.0,56,0.9627693268532534
312,tree,2955,2954,CNRG,fast,16,13,2968,2967,13812.333,0.069,0.188,0.091,inf,inf,13.0,13.0,1,1.0,56,0.9627817008325144
313,tree,2955,2954,CNRG,fast,16,14,2951,2950,13732.71,0.075,0.188,0.054,inf,inf,4.0,4.0,1,1.0,57,0.9625740304510196
314,tree,2955,2954,CNRG,fast,16,15,2963,2962,13741.457,0.084,0.188,0.082,inf,inf,8.0,8.0,1,1.0,56,0.9625739903280858
315,tree,2955,2954,CNRG,fast,16,16,2966,2965,13791.671,0.098,0.188,0.086,inf,inf,11.0,11.0,1,1.0,58,0.9627173118649562
316,tree,2955,2954,CNRG,fast,16,17,2969,2968,13757.246,0.107,0.188,0.075,inf,inf,14.0,14.0,1,1.0,58,0.9627420131901104
317,tree,2955,2954,CNRG,fast,16,18,2961,2960,13710.393,0.112,0.188,0.076,inf,inf,6.0,6.0,1,1.0,56,0.9628474821950321
318,tree,2955,2954,CNRG,fast,16,19,2977,2976,13682.511,0.117,0.188,0.118,inf,inf,22.0,22.0,1,1.0,57,0.9629328535090758
319,tree,2955,2954,CNRG,fast,16,20,2967,2966,13781.918,0.098,0.125,0.076,inf,inf,12.0,12.0,1,1.0,58,0.9627717753328462
320,tree,2955,2954,CNRG,fast,17,1,2976,2975,14131.654,0.028,0.125,0.127,inf,inf,21.0,21.0,1,1.0,56,0.9625987995198081
321,tree,2955,2954,CNRG,fast,17,2,2965,2964,14071.62,0.038,0.125,0.061,inf,inf,10.0,10.0,1,1.0,57,0.9627017689557645
322,tree,2955,2954,CNRG,fast,17,3,2984,2983,14186.414,0.026,0.125,0.131,inf,inf,29.0,29.0,1,1.0,57,0.9629422577756239
323,tree,2955,2954,CNRG,fast,17,4,2995,2994,14270.45,0.011,0.188,0.164,inf,inf,40.0,40.0,1,1.0,56,0.9630607239863828
324,tree,2955,2954,CNRG,fast,17,5,2968,2967,14364.28,0.024,0.125,0.096,inf,inf,13.0,13.0,1,1.0,59,0.9625578021533125
325,tree,2955,2954,CNRG,fast,17,6,2976,2975,14276.981,0.014,0.188,0.116,inf,inf,21.0,21.0,1,1.0,59,0.9628520019772611
326,tree,2955,2954,CNRG,fast,17,7,2983,2982,14344.633,0.021,0.188,0.139,inf,inf,28.0,28.0,1,1.0,53,0.9629874597461812
327,tree,2955,2954,CNRG,fast,17,8,3010,3009,14339.585,0.014,0.188,0.192,inf,inf,55.0,55.0,1,1.0,55,0.9629611773961372
328,tree,2955,2954,CNRG,fast,17,9,3002,3001,14313.212,0.017,0.188,0.175,inf,inf,47.0,47.0,1,1.0,53,0.9627519472849269
329,tree,2955,2954,CNRG,fast,17,10,2993,2992,14253.45,0.015,0.219,0.161,inf,inf,38.0,38.0,1,1.0,54,0.9630149538698559
330,tree,2955,2954,CNRG,fast,17,11,2979,2978,14186.075,0.018,0.188,0.126,inf,inf,24.0,24.0,1,1.0,55,0.9631203596916897
331,tree,2955,2954,CNRG,fast,17,12,3002,3001,14187.373,0.028,0.188,0.188,inf,inf,47.0,47.0,1,1.0,53,0.9631054338101888
332,tree,2955,2954,CNRG,fast,17,13,2995,2994,14129.455,0.053,0.188,0.176,inf,inf,40.0,40.0,1,1.0,54,0.9631675397109067
333,tree,2955,2954,CNRG,fast,17,14,2983,2982,14088.705,0.032,0.188,0.144,inf,inf,28.0,28.0,1,1.0,59,0.9628113528027095
